cement,slag,ash,water,superplastic,coarseagg,fineagg,age,strength
425.0,106.3,0.0,151.4,18.6,936.0,803.7,7.0,46.8
236.0,0.0,0.0,194.0,0.0,968.0,885.0,28.0,18.42
424.0,22.0,132.0,178.0,8.5,822.0,750.0,7.0,39.0
212.6,0.0,100.4,159.4,10.4,1003.8,903.8,56.0,44.4
330.5,169.6,0.0,194.9,8.1,811.0,802.3,28.0,56.62
165.0,0.0,143.6,163.8,0.0,1005.6,900.9,100.0,37.96
469.0,117.2,0.0,137.8,32.2,852.1,840.5,7.0,54.9
277.0,117.0,91.0,191.0,7.0,946.0,666.0,28.0,43.57
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,28.0,26.91
183.9,122.6,0.0,203.5,0.0,959.2,800.0,90.0,32.53
147.0,115.0,89.0,202.0,9.0,860.0,829.0,28.0,19.99
173.0,116.0,0.0,192.0,0.0,946.8,856.8,90.0,32.1
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7.0,55.9
153.1,145.0,113.0,178.5,8.0,1001.9,688.7,28.0,25.56
393.0,0.0,0.0,192.0,0.0,940.6,785.6,90.0,48.85
290.4,0.0,96.2,168.1,9.4,961.2,865.0,14.0,34.67
362.6,189.0,0.0,164.9,11.6,944.7,755.8,3.0,35.3
273.0,0.0,90.0,199.0,11.0,931.0,762.0,28.0,32.24
328.6896126030316,122.30195106756722,107.08347267857931,177.1163272024801,6.621557390167505,1017.3718369605094,804.9509375561394,134.57668692261586,72.60453195957373
465.9261962839506,33.527653784443956,110.52107054950432,164.33961115109685,3.603309805239296,986.4835868017908,820.6086651784988,164.0225989225729,61.92817440551397
94.284400744582,7.560161525629724,-18.75356857502065,204.67928501458752,4.171264674709446,1028.3267437785087,790.2275645856663,195.8132600177129,29.297544514521643
332.2472465321239,64.38714283540233,-67.98870921113772,195.50561935902795,4.927166966953998,969.2598094244627,729.0872386332142,180.95780633199342,50.77191950143988
408.63255126827033,-4.5787600643701865,75.09477388024692,189.45695237948055,8.442266562177744,879.3452443871631,759.1309970497022,76.57317463553083,93.2167955714769
382.0597144739453,227.18351351544447,141.50140426120072,191.5729453275436,23.092056610721116,905.1177062596935,751.8453539922773,120.50688730179006,58.38899500028201
227.81516020107568,-67.62770477774579,63.26221720656934,179.0331490996122,12.78104685021197,824.3130748964638,654.9612098953321,121.91374667121214,10.858972209910569
317.83741662482004,119.87243867957733,-6.57165028438623,190.4805908470851,12.958592224611255,1043.2668249861852,863.0960935986016,69.86243454920933,27.067812502862342
383.84744259724664,167.8403493761723,-49.22328547872358,141.36108603894633,8.506167547366843,950.3210977760874,824.4592361687199,-32.944412439457594,53.05474474406407
269.33350083361574,71.74026598241397,116.74362790422435,191.14680985317213,3.673536956339431,973.1334383940937,594.6308115608855,-101.33978068731253,51.61336213980562
223.0453071686675,170.89957793076735,93.55905123632924,156.6759778746677,-1.9189791702899264,1117.3800570017415,613.6727376863238,139.2076009141955,22.29060517502048
312.95237880780246,-50.330046259511974,51.20183092522752,203.85614286058797,17.148885601741462,857.9688373340135,807.7097470375971,11.527441773181025,9.923939514159756
474.09930922847525,229.675370312829,51.10913549184875,168.47447403873386,11.659425357148525,900.3656968090819,779.0568224405027,-12.441756029305722,76.29001724078626
237.5467862765782,94.38753728708026,8.522537842881718,195.81442035219044,3.6029575508452165,967.734279305442,816.2556272226303,186.39808091528164,48.917915041639546
534.2676187004237,151.95198200846,51.84756223103696,183.6048616326745,22.288741001377097,826.8113454110387,743.1865881814447,-51.89379503705594,-14.179311961598128
228.52528677837654,35.525458518138265,62.408270807109496,196.83700524311953,-6.159757171270737,1059.5560323797931,889.8189686587525,74.42044933159664,42.64069230783337
325.90846328555926,32.41375939445822,-24.531002751247,180.47081944360735,21.105066636767585,939.2686384378147,701.6880877455714,26.568940501160615,28.675235430726318
142.461927909474,106.53217294219624,52.127009159356376,190.92704993993092,5.5273665158016065,1032.074445109553,731.1256938603265,81.6936180679659,23.010073950725314
373.8014326291947,99.20183690886942,60.68997297186426,175.4439331445554,10.654724444405748,981.1927657301667,759.9409550704469,-46.091022550356044,-16.871317966889798
320.68390209180563,-99.26660343947886,-35.80750554677785,184.94582217323372,-3.407270056797296,1035.4706755547784,805.070305436084,-35.202857680836686,3.958663558358573
170.96834206335205,93.31078352777898,-5.5762089887224136,187.70732836509603,6.554179544120051,996.2327252038084,817.9814466433896,-48.5946970364251,2.233321809445089
195.54667635737218,-143.90791396843957,111.97235723150371,182.29587994006138,2.4283245263823297,1061.7455277345578,773.7028437981515,106.56152592949282,13.352480887313554
314.07677240767543,21.42920181033822,9.789381690371435,198.86440321200124,0.3023712907573035,934.324202836454,819.1763620445992,22.26014890724909,26.11705780095426
301.0624036049217,-92.45768668164182,82.56589129945212,182.11658616449827,1.738337147556198,913.4222304505815,867.8864317156587,74.96011838534531,44.45947748985103
298.51252930395214,295.7824451772455,62.38929379517839,182.9930348378956,-4.202135601130539,1045.0681808482366,848.8345635895361,60.51783754677332,-5.360165531545221
321.7973291285042,-61.870916193849766,36.88911782036757,120.27444635575901,3.517491099908995,958.1633320414087,746.1201234627489,134.97667038308788,4.106827692773635
385.924660691959,87.47037826579658,98.43572568453574,178.5243085579645,2.7603117316807224,1032.7669037303144,744.3095254462046,-29.778099870977854,10.237862245492856
247.9458782871515,127.34551203357584,21.937135827828833,179.20505936538996,0.3434157683240473,1100.2227476029482,833.9782808094958,120.75790492866207,17.40306962625196
306.85269489026774,138.36137825937854,133.60746606465963,168.4975628553269,5.0545592115164215,1147.5158192258075,733.1969130818102,-4.914741132136292,29.502283559365637
127.24267917307685,-20.278459525379432,131.95350567008845,230.0500596274612,-3.513121844460292,1089.980245328037,726.4855814597115,126.2881474598913,23.7417678604679
299.9943410361147,15.15708139786151,67.26760907040214,163.94478526824219,-11.743548130992025,923.4305194603272,842.9312288477556,-21.26565639169975,14.818448263751375
501.0033480975503,193.88446292387252,109.71580752626943,174.07877614158707,0.7666221720646496,833.0453402672432,733.0572212661194,-4.371446872258815,41.86155357141351
365.10273614510146,104.27005765359644,186.23310075270183,169.63254010792824,16.26994730186442,947.9265205284466,754.5933341380306,-21.114415263219954,14.570717082483867
138.16987952003768,32.13453963457847,-79.87795714555986,174.0431576282894,-3.001126184361036,920.4603900395696,751.4931335508602,-10.287069177754347,54.76515186473151
468.83197683119045,55.67122055519809,45.215458751931855,158.184818941103,14.006244628482573,1114.9875304901661,684.3498880817584,-43.51820494660488,39.5046361078284
522.6027614565875,202.24741262120747,107.01757828703427,125.63052099618122,10.16436923894717,1099.5279771701685,792.00864821027,47.912006224655585,63.78490935844175
166.96698719433635,33.823661730194544,-36.03206451004715,186.61222022528153,14.988903713510298,943.913106723168,849.4016954297807,14.85791072337247,42.259726035086054
241.88140323156176,88.76981740384137,100.46775312995699,174.42046804327805,-3.415451223439396,948.5341388543716,845.6204263411037,100.86418950495936,41.24535283380979
186.19744307469404,22.44507817095395,16.80896041418461,184.19454898033857,16.76243511108185,956.4394043856952,675.6751857629021,-75.80839251193129,-4.984117822463954
340.5292730817219,120.1640080261861,149.6558722660081,189.84583829893526,0.5916900067808664,886.2781683060119,845.8342324843981,4.077744533031151,18.546002006710165
103.4729627810703,175.70662686898305,42.4987808644903,210.70829980339764,0.04873699883699345,934.8630470529247,879.6829513312834,35.87840096668202,3.057661414741034
65.36259723914733,-38.94234679546956,-25.04922131948777,189.73333781310637,4.3220634620936575,1031.016663435713,738.3681314697342,62.52691344913482,15.40047152382483
195.9828393645742,139.97351138485618,34.916843320236126,184.33142584051578,3.2282143398738277,923.2222242159976,671.1634271072536,63.18645016029775,61.14902334530746
476.47299499773817,-44.52300859070252,141.05244545232577,180.16513144045393,14.810173129370392,951.2941238398789,732.8434453375125,29.41437743885263,30.973333522989638
267.16064146111165,139.67777680739738,119.53830885898688,206.17627702582124,9.887980814818487,1095.4035843909305,671.1288715154571,-33.08307968830535,4.431882287514739
482.2973763257562,-47.70826135478461,-60.75565239679675,189.6609350032072,14.69085205098236,962.5224311874497,867.4346197876853,-13.91774024604495,13.805205379431015
186.61964043699408,26.1314384899485,61.098577553259844,158.04397191038663,1.2363219530468674,1034.6969734113013,862.2212137559801,55.07903041586437,66.93638699088815
319.15150636363495,80.93403024640614,99.02797608854995,173.17506596480206,-1.3564481260684191,971.0603738831262,841.5666075290736,79.39141061114871,35.442990202976695
375.2688945421978,315.38693307212367,-20.647326358170446,191.58021032063976,7.689665829513212,893.3989519976972,722.0198548603424,42.795187908878475,83.8916460249788
342.67664657637005,27.543372170616557,32.97738726428536,191.66846752137155,4.84507738226596,888.122895021064,742.38817727779,9.569554578172145,53.387074119353954
330.03678003528773,128.81951115803284,120.08258293021923,150.65166719001795,-6.005959727254021,945.7842959808212,799.5027614481952,111.65722660667568,68.36151406220658
486.0638931341229,144.09091725998707,124.14070418546488,144.34239128812766,13.038544114897178,934.4264267859813,806.003862337992,68.24453513118422,85.53584074683693
365.3975395612015,134.13889789157332,18.324609714487373,175.87285249285662,2.6665527652338548,955.220173778778,797.4666868463146,77.56628795960376,14.248441077868222
180.6811978416857,-90.0802077124538,66.88102619353248,169.88807903133957,-0.519346746517459,964.6831332058551,676.5899073972153,-26.647949845298285,14.256523570900344
312.3821915775254,164.6677517812272,5.8260605714023015,207.5403554792058,0.7651310691644584,970.7850134869972,776.7101546334701,72.17156377521805,43.165819019061615
267.46231914378086,-33.17404791862994,-33.24621927268636,178.26815287122443,-1.8564194022143798,934.6004031797431,584.8528352090495,98.0145450297411,64.1117886008044
161.11841692458012,79.7872368529182,121.89504408084848,182.96128371391956,14.51149602768481,882.4935140464077,889.6465559532922,-67.29888364361425,5.120991205950359
436.61647929422895,107.57194904863096,-31.785941667460236,185.3364082115715,3.9849787074913947,975.8917531182665,839.9464661324545,-27.95465007906104,6.105143570500509
179.84156698703228,203.49149202441498,-57.73129220297646,189.5428328513138,11.185952559502862,947.6583209840982,814.9625669037312,84.42586217439654,46.46687666385763
294.50943875672095,73.0430631042413,5.287179455328193,201.1611783438455,1.3536076762047715,1024.094343387932,956.7561106129757,106.30501596692616,23.71391422484753
178.97193893292038,22.37976617445654,40.29866344481749,158.00497287011655,12.176586220277477,1181.2441792031818,758.7683963609257,150.09238722649954,62.44459604173434
354.3381967388948,31.655068928703052,45.46453780129229,183.9516845984574,9.505015840751994,898.0537773861347,824.413032148327,173.27231908972857,61.516856673247865
189.14817509486375,171.18497356424027,72.99681125968829,182.1435392247649,1.6056320958262562,918.4671266292985,884.3723466456795,8.498235586026489,26.3638049971589
42.92846429917543,-69.05449729015375,-38.63229628564969,190.00541423315153,6.308840811731779,935.3160581116659,770.131245233103,-17.117646954563213,11.367122697479392
194.74936709877971,162.27708569265158,114.65439196623521,179.3991515642928,6.8367519367691925,1092.1408444203057,792.7710188219594,81.7441625995611,54.18665496489585
458.3711077550926,108.67405475415237,-15.164024225387266,199.9913440217344,-0.6187843133155004,867.1183261191463,769.3732506823319,4.45481670132655,53.002348487671576
517.8948155603729,153.99488726807286,34.114632909088755,160.0511925231722,0.36876671533389427,804.9508586991437,785.5706967499062,-57.88561860960118,32.86599264599977
416.2581968059847,52.3421624272276,81.3339401448475,188.5198807956178,4.4526467021057785,955.0872836109694,816.0478652628406,142.36752717824277,45.16003194914061
342.6689461002251,77.38000977228523,154.49500931212182,158.66645165628375,-0.006861741302119029,975.8612513403334,989.1419364505964,20.236286713888692,24.413252042577696
421.93809205096437,8.356482611475258,74.12564920265856,184.16166464326895,6.553301429506183,881.03575194126,848.3266395063041,152.91194447493336,73.04140961574718
281.5186379614274,17.643775183799953,23.94081184717699,203.12369918735095,8.8541865728892,892.4698580175905,757.8291735941631,-27.867472765027486,21.004536010214167
198.7291769139593,38.29300485201519,19.84091586155283,168.01578260878313,10.682549905672756,960.731868200256,836.082769971103,91.06679203434149,27.29869748528141
48.17910244341243,-62.29743035689036,41.72654909643191,196.68453262037949,1.7119676378409725,1019.0931000428783,780.9755146584099,-37.80372543914133,-9.31504167497135
439.7259048252899,33.131228004738546,73.1582387530798,202.55728576792583,12.374023075981267,1172.2247796540348,848.7092537124427,25.210498667419113,0.4640213448048627
396.6104438166137,-30.704697449748977,-51.496925857216794,238.11860457048274,16.433066490288088,960.7949883019006,962.588771622424,-44.676545036862294,15.454216337477597
327.67301525851434,-71.67476945781401,-3.617175207108488,207.710434444136,5.839715183803049,1024.5461921750707,853.6809296243555,-17.773904993016018,39.06053228249472
182.60156401884404,146.65626371590727,7.678510391006256,193.3582896755333,13.339941307115058,915.1687431185293,740.9112990740499,37.64566166806904,17.80017186697695
228.43765476249638,168.67872719992928,29.422630325462862,169.3951708639803,5.7171692155934375,983.7886509944744,771.6396534760142,2.7490360716147038,17.994038262478718
211.65117268288458,122.55981868389257,113.75657268449092,199.78656262428794,3.2899355830585306,1058.8893269632542,804.3433600642745,47.40916952717112,34.17869947565207
212.86948703783816,98.27983000136241,42.656074944356334,166.66380921897897,6.194249737084517,977.6014734973637,751.4954556442782,193.17253899624515,23.735338058973685
202.26963263145691,27.740207910351998,17.620355094347964,187.58162880897362,2.319615741551646,1075.865167287618,890.2547188195635,108.83694484740333,32.16906801506285
258.43938942967605,35.35132060971495,-22.42788754019638,162.85121505141288,11.246352943848015,1078.4758440576634,682.6636326932776,-13.276162380373087,40.76710764140222
397.90116360519903,-75.56938937869812,88.20610699539003,158.15683964193235,-1.4105937503265054,1039.295799524715,873.6083483579454,63.20904838238068,28.53142916094685
284.7712342714264,7.374537854003748,82.0441286436705,119.22213627550605,-1.3967194155257276,1076.7136172603987,761.9817171143795,-37.04553215940584,26.367656569382245
116.34408053115081,64.2665655549875,135.14628087301884,188.15836549022703,11.676483044534383,983.9737412417878,713.8632305242571,63.60709636345031,38.14488227543819
228.73693740404016,21.6905914671215,-108.03685831152629,179.75593899572866,4.2950032576192045,964.5956281002503,809.357742641373,28.716088864624894,26.35016816278683
270.9279357849571,147.3957394832769,-3.4868639711737828,155.96061627929924,11.91898252818822,901.7443844744095,797.0576372626854,-59.14868683444969,5.6615943398807005
380.0325484002564,55.43363642572929,95.86378763537924,173.4229891824817,6.8377423114900395,1071.7255207089397,793.6398301534107,-50.8384848910208,6.737990307514971
249.47416796470685,27.81093545362276,50.606585553310616,209.216962795013,-0.6140005431574709,885.3452266682388,579.4006051080672,18.611463985650555,50.25554999126851
367.8278087608804,-107.3479966335244,52.46604293667131,157.1220455105378,0.6892155328128737,1063.0760326142479,607.9545527492279,7.417518091496376,67.82974846708396
174.49699986783594,226.96843147315957,48.528435292211995,212.51444441281302,1.5166117256853688,1033.375155035743,688.5896090532076,119.21729406863824,31.017381128539334
236.80106481536257,37.07321880342623,6.307659016786786,175.37872108331624,2.229774561812814,945.8372458908744,781.1748161521201,119.50775511448381,24.155041585695624
238.97836881960671,70.84083758892159,122.32241561854666,188.07686935136098,9.114523691594247,1077.3259756040516,842.6590326140099,153.7687037136981,26.6532885979868
218.61535774574472,121.12815847885605,55.576059622547625,168.71620086564573,10.019717301362236,981.0307128961247,721.6243630947852,-31.182712178097233,2.1776942561446178
411.20300524797506,141.11556682032563,-5.821190965914035,195.90409443170932,8.623263399061448,997.3095392876392,805.5749827006568,29.90492487738493,49.14199526646913
247.1125697972145,271.84326169993153,2.3890204213064763,176.78500257124597,6.7363054339612445,874.4993224650957,669.9898674961829,10.057210608101862,40.012272330375595
189.72477929800806,45.88418905459224,100.28985405794347,208.33046994611908,9.655675183659723,1054.9532466819264,845.2480770698008,-8.74214332802314,12.773729909931374
205.44998429025628,143.82494426977007,98.33838381623875,149.5169668863703,6.920310680566705,926.5685574270658,739.6975354851843,74.8660444766321,55.054821202412214
278.677434345408,148.82057740799917,1.735011733607429,160.79827059795963,-4.441989529966412,1039.2824339048552,989.8555856747955,-10.3641107081705,-0.6147081989722523
244.73936006887925,240.22185405952354,179.6029216635169,123.1980902262705,12.69267100707066,1011.6218711510382,801.3359073700271,21.608117058614177,-7.532816515021132
470.11703695149754,-82.91088451872504,77.04111884259258,202.8307281995815,1.2360487695877538,863.9217758049797,725.9604713210393,51.59362464875518,12.462913875931484
188.78052607425832,75.75551997530619,-21.436608621978124,208.37540229713497,0.3277563223436335,985.7352014964762,742.7523261640683,56.174606741357486,56.75240098576151
251.35286165626042,-11.636736537311705,13.892536960060497,202.5152739021282,14.24550512886938,1092.5459413777296,743.1005644644641,22.333768159356108,3.4166119546847256
317.3102287100778,215.4615752036733,17.995801494088084,184.24822511603935,10.307993413843112,888.1857326214757,600.1835778914296,216.19766341775733,24.620678388401895
306.4999233147401,115.85593061271393,14.821610722674919,169.53423725877124,6.017957473970224,865.294656476107,793.1121914357193,49.961961170064974,50.81053079894797
157.80100212045278,28.275186381001078,71.98239899637409,198.49464195112213,8.583694461004974,969.3492857522835,717.7770979186973,118.55032969727858,14.938684052969059
178.07226485384678,214.29224474504957,-3.483421694096535,191.28669906814673,4.661805797162926,1035.5762560887454,677.0096164704526,31.091770493484493,26.725372233874793
188.83950271370804,-33.63685463763622,109.56473696729765,214.88985340670638,15.18761056735215,1067.29487948549,770.4625586652556,-41.21689120822924,9.639224753575864
282.3450947606483,326.4462093986751,137.19481404947265,187.8731308828858,3.4838836280031855,872.7176727701253,827.0393662422084,125.19172587513694,49.9561314842975
192.13745045429175,-16.65556351474892,174.59997854675578,211.07690268577457,-0.15206486977802847,1004.8864163978545,856.1769058247905,68.1247639150862,12.398095774728422
229.60075165331386,-41.51564873660938,32.64507153360608,176.62510311442762,4.950793919925537,1026.7815836439083,925.2953935114365,148.0779192938405,48.44587804833836
482.27288922803154,173.0934143316661,102.42257672582616,182.51440292996054,4.835766283085062,934.2038762945848,812.365571327593,-13.554954172489289,12.621350331334988
132.60663933521445,-68.55908228235735,22.837605658775914,183.1171879047954,12.706801244201252,1090.4960926039264,806.864992041053,49.90636105166579,4.662435200257473
202.65637570889194,78.72158196494902,9.036456979285454,166.95438563081632,7.141552495789375,900.7302709439747,769.4646269681473,-12.728733128486283,26.10224383714608
493.45911044780814,109.53150482197414,48.04875456630756,210.30914701219078,11.216327125664101,878.0515421118714,871.0662806555118,18.561660732794998,-2.221563492740458
317.62084295596037,115.27798947852425,110.27720678240877,212.5311253327269,9.47535578989629,916.70064120312,765.5142230868811,67.22425991762822,6.693447075612916
319.5463754637118,125.20933675868653,169.36497328942863,204.53931175967378,16.04160052501301,955.651530658912,750.2463871616598,-26.391983728328682,53.60155875375301
359.50852671012274,150.05546196066945,83.62359184620709,178.27402097824933,10.328705945326004,996.8556780533833,603.9241966842923,123.50573015635585,68.73499490402537
155.83071321990172,50.17733995223655,86.582405878233,174.18860676149512,9.945243496781202,1062.03521137616,723.6345284008127,-27.918379382904718,-10.437120192053655
232.58246749823286,53.191185092794214,0.15349945716625513,152.10050005878895,16.692882948502174,1011.544183978469,753.2029924095581,86.52846762774894,45.83063053178204
359.48852849390636,111.711919030905,33.67856622730109,217.05421563031808,6.624681957671675,918.0709508369501,658.1617974524723,153.83716743251563,38.334129232542395
75.84835671382055,167.85242159056895,71.84251311928276,184.1545184256063,4.586613125488563,855.6447236352675,874.0565193756422,34.729391999026845,11.34578325383739
160.93365662190828,134.83857036868204,-55.50173286874016,183.69500671432252,-1.31234536846919,945.04349358553,859.7115536308146,106.89537690328056,19.239294955888724
334.52423277942773,128.60706987355758,150.32049572120042,229.1171901836234,11.658692323140503,961.58489606353,776.1318512679148,114.78019632523866,11.069747590346417
321.6363061751869,56.143645835054656,-15.761521598325302,154.92635563123167,5.840733351464322,996.3438054667737,756.8668121410366,36.06781581080442,28.08190262430001
231.79788344798936,-54.21243077073642,66.47223442970797,166.7099560235237,2.3756678803472195,935.8472638522977,791.512968574786,52.22622964337286,57.61809475066225
44.37620174564208,115.88200593272589,74.29523888739594,166.12905096696716,3.2818817078953963,845.8844682899821,892.3835726737653,35.558880140387814,22.09367364911154
241.77293989384646,56.102626196804046,163.07580694379496,179.75920542181828,9.105844922221998,928.3888563632064,753.9323010329745,-26.72709126429382,-3.9198983564731407
264.15670581344574,100.17004393840926,81.45461927581279,181.88740583688104,11.590650399837791,877.1059093522151,725.0125151706674,86.9492557923121,47.8928589082322
264.8442143227089,93.79055026426622,114.35707174944667,177.03476160068476,1.9503332564310965,976.1947519779694,745.5061066429334,37.112867162804314,50.86169351742326
167.21890232890587,-0.9649244835057971,119.25481734220789,187.04750536771388,2.063510645275832,1002.6270682643659,872.0360401871498,129.1090096712522,45.248120448057314
238.31708657340243,46.00552145607103,32.77848858873175,164.9405444402583,9.507812241508912,979.2534442422369,752.8588423255421,50.64586291306867,44.380116372045904
121.32226512550417,80.56641016419088,-61.63616864786353,197.76413246856222,-0.37865102053868416,1146.3458084630472,842.9469359431109,29.750078137520156,33.19614886963739
213.34278136164642,7.63071917291488,57.818347420865386,185.7637880845378,-0.29414103750615794,976.5608817501571,785.9731435185834,22.930045251313693,9.16777280096909
-4.236171167408145,-161.22673516602663,68.88005434725802,192.45670782237426,9.44823307217429,845.5076481900003,844.1197476695202,10.078389223494618,31.684943013068978
375.8482955553389,197.2707923478817,147.10296320058183,176.34598522608053,5.881599861955866,841.0059369749874,789.8705288071,13.518058937527968,61.94414222542442
138.88673890593662,180.58027990172343,-17.141113855497437,175.34272612180916,7.223967738578982,991.9986008010314,842.3436994167424,17.39294436641179,19.250230149931895
166.15658395232813,8.790468836796876,67.8334352891111,189.75927023253794,-0.5330922269936282,1028.1926513631552,809.0363937863178,17.46784440321224,16.590266678458484
241.56753109060796,5.300074960821291,11.104383697745185,191.374890934974,11.418157961429214,941.7017843626013,819.9889746090876,-6.892329841008397,27.111278017528342
298.03755431674944,88.12834900470583,152.64348240517768,132.5810234006126,8.988130671824258,936.1840337062592,745.6837871071526,102.1918141345315,71.72234952148175
221.53591968356145,164.51207795355685,-126.46774016045168,181.39799665726906,6.405570098667096,1010.1152370066958,882.5808954606974,86.08538985414326,40.33002567069301
123.01997081831556,-42.035104889698715,-0.22896861364293386,185.4842786654202,0.6906633098432868,970.1145276195219,769.9421154160052,-97.9300415203389,15.833833829997698
331.11420177104867,-6.472015812569978,46.03512011388041,190.2049232116725,15.270013610482586,931.2719679106002,660.4939865774538,40.94231340353958,56.8601376185534
385.1554267330809,195.30538218236842,62.66828145304898,205.42077766335228,6.262863551050386,968.088663212015,786.1255851966603,93.74029334380204,90.23039548387257
132.11132763222736,95.93770986342722,100.02396896311217,167.14762468174752,20.133712728704882,923.2490945107598,801.6206120013442,24.020533757210302,11.090000615200864
286.12293090417165,74.16230339552136,91.79454522351362,178.4292644052097,11.259227653060705,924.4496993091724,770.4022000816744,29.850955831729685,41.17844683603201
378.29837410898267,115.61690757560602,67.15286644583878,195.66884810251503,8.534383687757849,948.4946201869479,743.6811989367349,-11.65462252096436,4.676025562064041
56.427319173791375,-55.74021289124833,-59.04256827028374,157.49113832501695,0.42493764479938,863.6268761115889,831.0883815091662,83.10535107626418,21.49630203106753
162.11617575699063,-81.73628215863515,-29.019738261376375,155.1136672281917,-1.2786616034446547,889.8133708860927,700.8256027635998,63.163602652855104,78.07320127819051
234.83502434609275,23.862224167686584,1.5823250259737094,202.95414472148914,0.11487232821136129,1027.3734230887628,890.7476040389117,5.698681502478678,2.1206091050084472
229.7182821291125,-0.9147821965444649,83.44291735236796,203.54731028120534,13.438948034288458,885.3460877704758,855.0582682481453,92.07865861367966,32.76651782618539
233.1636185037325,91.95005990542225,88.09332052976855,155.9204483019177,-0.9159760146178133,931.9410056255499,797.7378162637602,60.74042366539783,43.45529916251859
219.07002814313972,161.0075824933794,17.816103844899736,164.8261568047685,1.0957332753954576,1073.9915407646038,785.629272046943,-14.010914997202704,4.3126624298754255
-105.17404340062717,168.21195090802541,93.61757529712723,170.9303362938587,11.700406309699533,935.8903615876495,681.2904945772525,25.476657807227564,8.083918951774411
253.6643361033815,163.75305265707826,28.810225458744327,179.1673068998225,5.648411416649946,893.781869746886,925.568037099437,35.745405480317785,28.092705859661127
217.56922158399178,122.30937834890315,84.39976196128893,197.48365409550183,5.74088415996801,978.1948508045028,814.1432777664273,26.033961591807397,34.6110749704992
390.32524762004056,123.60602272258245,136.8724347999649,187.7429629910326,0.22002647106565387,1047.077429910587,773.858111119195,-54.411158539379386,61.27687027511042
353.56761747005737,146.89422440673727,79.53492211901933,209.26383613916673,5.7803854494428295,949.5270778710603,794.84542629204,-58.56131040536282,4.958682309794591
319.6609932277381,296.5132920146977,85.19288221757765,186.4379744886868,-4.9778320650846695,1015.7848731262662,915.2055755683022,68.15941421620082,36.40755528567919
130.67228750783016,14.638537363345378,126.56461223580428,144.6454931011092,-2.089989198733866,954.2666474142335,796.8946695024608,18.176291477398063,55.62307978939937
190.5566055132294,149.53130072913189,10.948717599473625,213.00989966100605,2.0925021975877893,730.1340037611632,787.9129352514301,-4.327018118214198,48.64740478251555
238.8596960873814,160.14957231204872,133.9457263901195,148.67827281908524,11.0050785655276,859.3209593794686,763.0648932501362,140.84919234309535,67.68884980358803
489.14817002512837,250.96689007736404,17.19174080137325,158.43674905696554,3.1309562963328688,827.4097745847353,710.3834238470644,32.867226803619126,31.17198386951776
267.48978060811345,-11.38678717438485,23.1108096447967,168.18811027520522,6.424837689314425,972.3924699223694,715.7463454323381,139.27719616907112,65.48764313984888
305.531060859789,37.751317208991104,-10.974840347622859,158.97641435030116,-3.273061449094161,863.1175985952765,623.9883512704359,25.703264464083826,79.22210275104781
294.5937128269828,-174.9623578748202,-28.969163774480947,185.06176822398777,-3.96557970707655,981.9007107202974,674.9996056198858,131.24834562529628,17.055205455624392
332.919993898356,150.49249867905553,6.679743071096333,196.01165996676787,5.106203465712121,1030.1876467054274,792.4663439424634,130.98453735256538,49.22767886289952
410.1475057249637,64.6009836971142,195.16994852232105,192.0611446888849,9.110117918811039,1074.1321461793918,649.7630332133087,26.405822595493984,1.2868459615424115
214.33676034822113,90.55536645057417,78.89777221306562,179.934451260782,10.393475480769727,889.5728454205288,777.2189521532592,235.76421076547481,37.16767875438301
282.92773768190017,16.76880921504096,3.9334509567842204,196.1314351237718,0.9166579249382103,936.0892543969122,824.053907505026,79.91378527621956,36.26746916750961
291.2215205009636,166.8388172577502,114.58465144676654,196.71572461099746,13.747530470837217,902.144692495611,747.2934950576832,152.99942040410227,52.15299525545348
145.2121403006745,41.412854917897256,-70.37644514156672,170.80175653612378,-2.539112088710361,1041.2933534142846,782.7679881864852,121.42842793641086,52.432539430605665
196.8573965444162,190.78684258437198,63.662886108573645,174.9136285718462,-4.55829821097783,1024.986713427813,821.1924110545004,90.07540740420743,6.1651663564990855
194.29587541215008,58.72078874674685,4.76285994883218,213.95258951007386,10.570297091572915,893.0486253673039,925.537996698241,37.6738786965534,6.706388930129563
177.39778261518737,71.50912052177584,13.495494013422885,213.58316485395025,13.54992733086366,971.5214588541965,646.3650427781233,-42.10757351114506,16.975664170740206
239.3001099600467,98.11523769233708,61.7732325439296,171.03407190451313,4.883909858788763,1017.9634787360833,775.0056456553555,-7.496751366041217,24.056543477234392
267.46499050248684,182.94246931345253,25.152002000376037,188.23766937552406,10.154097525819296,1007.4227917649742,638.6004645415874,-77.48702765524911,-44.15063808739085
148.3950318382448,219.08866910625994,13.60137227816265,140.3948190286626,4.002624126867325,1011.0953439403079,646.0738057363158,53.08222078464032,32.63442203426674
333.7735044415642,11.431632284962149,70.04041808406649,181.44151734840366,11.918309131710974,995.2218132097738,676.9011215974401,74.8449873620763,47.10438762472527
283.81386888496735,-80.08944345663922,56.196929338510984,182.77951815313216,-1.5040501968751343,1164.7541040856156,695.420917729434,114.75615465924507,-19.782620353268406
183.29581527292578,159.42380572353244,2.183905185208232,163.39258357142538,10.859782379458121,930.2394316996629,883.9743755922325,-49.21983696010959,6.486227011454266
