cement,slag,ash,water,superplastic,coarseagg,fineagg,age,strength
425.0,106.3,0.0,151.4,18.6,936.0,803.7,7.0,46.8
236.0,0.0,0.0,194.0,0.0,968.0,885.0,28.0,18.42
424.0,22.0,132.0,178.0,8.5,822.0,750.0,7.0,39.0
212.6,0.0,100.4,159.4,10.4,1003.8,903.8,56.0,44.4
330.5,169.6,0.0,194.9,8.1,811.0,802.3,28.0,56.62
165.0,0.0,143.6,163.8,0.0,1005.6,900.9,100.0,37.96
469.0,117.2,0.0,137.8,32.2,852.1,840.5,7.0,54.9
277.0,117.0,91.0,191.0,7.0,946.0,666.0,28.0,43.57
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,28.0,26.91
183.9,122.6,0.0,203.5,0.0,959.2,800.0,90.0,32.53
147.0,115.0,89.0,202.0,9.0,860.0,829.0,28.0,19.99
173.0,116.0,0.0,192.0,0.0,946.8,856.8,90.0,32.1
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7.0,55.9
153.1,145.0,113.0,178.5,8.0,1001.9,688.7,28.0,25.56
393.0,0.0,0.0,192.0,0.0,940.6,785.6,90.0,48.85
290.4,0.0,96.2,168.1,9.4,961.2,865.0,14.0,34.67
362.6,189.0,0.0,164.9,11.6,944.7,755.8,3.0,35.3
273.0,0.0,90.0,199.0,11.0,931.0,762.0,28.0,32.24
233.4,107.1,0.0,183.0,0.75,932.9,862.2,71.4,41.82
182.57,177.8,0.0,186.87,2.85,920.27,851.07,10.5,19.37
253.2,124.6,130.9,212.3,4.9,878.6,646.1,20.5,27.9
330.48,53.72,65.8,167.5,10.01,950.12,839.15,13.3,34.19
333.75,136.91,0.0,157.02,16.38,876.07,873.02,29.1,30.24
311.94,140.17,28.17,186.34,8.71,937.02,705.42,28.0,49.84
276.43,192.3,0.0,180.03,6.65,939.51,780.82,46.6,45.91
458.8,15.4,92.4,173.2,6.7,887.4,727.8,47.6,69.99
311.03,132.3,37.62,164.06,10.46,988.29,770.26,32.1,36.88
186.77,0.0,95.62,167.97,11.27,991.66,837.87,23.8,18.95
253.03,49.06,85.33,177.32,6.72,989.61,747.42,90.8,43.54
521.5,0.0,0.0,179.2,3.64,946.5,747.4,73.6,54.29
231.03,239.47,28.23,186.0,2.1,954.03,726.11,20.5,33.77
266.26,0.0,60.03,188.76,3.78,963.19,834.8,71.4,29.56
219.5,0.0,140.0,184.3,9.1,908.4,834.0,127.6,23.2
135.39,129.22,62.3,202.45,6.3,883.46,835.0,21.7,16.31
133.71,200.3,0.0,200.05,0.0,953.2,791.52,7.0,10.3
229.66,38.94,105.51,156.24,9.76,1006.39,853.9,74.2,42.03
228.8,0.0,37.44,183.5,2.34,1003.22,859.35,36.4,26.42
174.63,116.42,0.0,200.05,0.0,937.84,842.93,65.1,25.28
222.23,0.0,33.57,185.31,2.37,1075.72,793.78,28.0,17.49
175.09,62.82,87.64,170.93,6.93,1075.77,803.89,127.6,33.34
180.68,52.78,147.02,162.62,8.65,1006.25,810.21,36.4,42.31
320.29,75.64,110.6,177.95,14.56,968.44,667.65,20.5,40.4
261.3,104.3,81.2,182.5,10.5,1004.6,687.9,19.9,23.17
366.32,160.44,0.0,153.41,15.14,916.92,826.84,46.9,68.66
198.65,39.7,144.2,160.94,5.99,985.12,828.35,28.0,38.51
187.71,148.4,0.0,198.25,0.0,1007.26,754.65,10.5,10.93
179.05,121.47,121.45,172.96,4.55,983.28,770.28,4.2,22.6
366.41,74.41,35.46,166.01,13.38,904.9,848.25,56.0,54.42
214.75,46.65,66.22,194.24,3.22,970.88,813.83,78.4,31.91
413.4,14.0,65.8,178.3,9.73,936.2,769.7,114.4,44.71
389.6,74.41,0.0,165.35,11.55,886.87,864.57,114.4,45.28
199.93,0.0,116.65,173.41,8.28,1045.43,820.32,100.0,35.7
373.48,35.0,30.15,191.06,4.35,1086.48,699.78,28.0,38.75
425.26,66.29,0.0,160.78,7.98,943.56,812.77,5.8,45.19
432.53,89.41,0.0,167.45,12.45,933.79,804.93,47.6,56.82
137.7,144.9,168.2,175.4,8.3,929.1,718.6,28.0,27.35
291.91,14.25,66.22,206.93,3.22,942.5,774.74,21.7,26.51
284.95,213.71,0.0,210.85,0.0,953.98,619.2,100.6,41.82
316.89,0.0,0.0,169.24,8.46,1034.73,851.21,13.3,24.74
200.32,43.59,112.29,182.75,7.93,955.13,778.19,28.0,22.39
227.18,0.0,137.67,151.19,10.68,1077.44,793.97,3.0,20.55
185.23,89.56,85.33,166.52,6.72,982.95,813.99,11.9,30.05
171.7,140.44,111.93,181.66,6.79,997.72,730.4,78.4,45.84
206.4,71.4,0.0,192.0,0.0,915.0,907.67,5.8,9.91
156.17,60.0,114.31,181.15,3.15,1019.24,797.83,29.1,18.51
326.0,28.14,70.0,175.18,14.02,926.93,791.28,36.4,39.14
206.52,87.06,85.12,181.92,3.99,1039.78,756.8,47.6,33.73
198.25,38.55,109.91,164.04,8.52,1007.2,856.5,18.2,32.33
183.9,201.6,43.08,183.54,0.0,952.54,771.54,34.9,26.42
212.75,221.45,42.9,217.8,2.7,916.4,625.5,71.4,31.88
357.5,114.31,0.0,165.05,11.55,886.09,862.83,65.8,50.79
203.9,31.64,85.4,176.74,5.74,1008.52,829.99,70.9,36.53
215.12,85.05,54.29,169.43,8.26,1068.91,787.66,26.6,31.08
308.75,201.89,0.0,213.93,2.67,908.03,650.25,263.9,47.79
468.2,16.8,55.3,165.9,9.68,937.9,739.9,28.0,46.4
182.13,124.76,35.58,196.42,1.08,973.63,784.04,79.8,37.35
139.59,113.68,30.12,190.27,3.12,957.88,865.44,21.7,18.72
200.89,28.02,118.25,163.2,9.0,1007.62,856.5,39.8,33.7
432.42,0.0,38.37,189.15,3.45,916.37,732.45,10.5,28.26
204.69,102.63,70.35,174.85,5.25,985.34,833.55,10.5,20.44
168.55,125.24,109.81,186.5,5.16,963.11,771.61,18.2,29.96
319.2,36.3,28.2,190.8,2.7,923.04,798.62,71.4,41.76
360.36,14.0,97.9,172.81,13.34,920.48,814.76,13.3,35.35
349.14,0.0,37.53,177.39,3.6,984.04,770.87,23.8,40.37
211.43,0.0,28.23,182.01,2.1,1072.47,845.6,36.4,20.45
266.96,0.0,85.12,179.4,4.69,1053.58,786.75,147.2,42.53
347.0,74.41,43.08,155.12,13.02,956.88,832.86,49.6,54.65
353.72,132.3,0.0,173.03,8.12,940.65,781.84,20.5,54.6
308.5,35.1,27.3,199.4,2.1,965.6,759.8,28.0,30.7
283.0,133.0,0.0,219.6,0.0,989.9,652.9,207.0,49.4
311.02,0.0,29.01,191.19,1.35,1023.03,825.29,67.2,34.98
439.3,51.04,92.4,178.93,8.62,831.03,759.45,56.0,67.68
312.1,42.84,79.1,174.97,8.6,975.69,723.5,28.0,39.35
144.22,146.58,42.9,192.3,2.7,996.0,825.23,10.5,8.56
239.93,0.0,29.64,183.23,3.84,973.94,886.2,23.8,21.5
231.23,121.1,0.0,194.4,0.9,974.18,808.29,13.3,20.3
220.89,63.6,0.0,195.45,0.0,914.4,886.05,90.0,27.2
246.8,62.1,48.3,183.9,1.5,1023.1,759.1,28.0,27.62
294.39,0.0,37.56,186.47,2.97,1004.03,787.48,34.9,26.8
372.27,70.7,65.8,162.37,12.86,940.01,818.24,32.2,46.13
305.3,31.89,0.0,184.65,4.95,933.23,870.23,142.8,38.63
381.3,0.0,0.0,187.1,0.0,1029.1,744.1,20.5,29.6
426.8,18.2,86.1,198.0,2.73,865.8,746.1,23.8,46.92
222.92,64.19,87.61,222.81,7.17,920.73,726.45,49.6,30.11
283.5,15.0,85.12,186.21,4.89,1077.64,729.47,47.6,35.75
291.36,0.0,0.0,185.49,0.0,1095.18,770.71,13.3,17.12
301.16,68.67,35.15,185.69,4.69,1055.2,738.85,18.2,31.69
248.6,113.09,0.0,180.45,4.95,918.39,865.89,71.4,40.56
228.85,152.59,0.0,187.59,0.0,1032.94,746.85,21.7,22.9
225.2,121.1,0.0,192.0,0.0,917.72,837.99,28.0,28.83
317.6,102.63,99.4,190.81,7.7,847.44,746.89,28.0,40.52
193.4,178.94,35.58,186.97,1.08,1103.69,686.04,36.4,49.05
318.46,159.22,0.0,176.04,4.95,964.31,766.14,46.9,41.53
431.9,31.5,24.6,203.0,2.7,1058.7,633.1,9.1,20.0
274.09,99.96,37.56,167.51,9.97,963.71,802.47,49.6,41.78
249.51,0.0,93.15,190.36,9.95,951.1,803.94,28.0,33.75
257.9,93.1,0.0,192.0,0.0,957.78,791.74,13.3,23.89
515.4,0.0,0.0,162.2,0.0,964.7,811.1,31.9,49.52
364.01,174.27,0.0,166.18,17.26,929.94,745.81,72.1,67.85
185.65,213.71,52.5,189.85,5.4,957.28,694.2,28.0,33.8
384.64,28.02,47.97,211.29,2.91,954.56,639.78,142.8,44.53
375.4,12.04,110.6,172.1,14.56,995.8,678.0,21.7,44.22
423.0,46.65,0.0,154.97,19.74,904.45,842.88,28.0,47.2
394.77,35.4,27.6,194.9,4.2,1072.98,663.24,28.0,37.95
217.4,98.91,35.49,201.1,1.38,990.2,752.58,21.7,19.98
231.68,79.8,33.57,214.92,2.37,950.0,713.77,28.0,35.75
169.23,42.39,128.73,177.67,8.12,985.86,765.54,20.5,12.94
319.95,70.8,0.0,187.14,3.78,912.46,817.73,71.4,44.08
225.64,0.0,115.05,156.75,12.19,1011.19,848.53,47.6,36.31
300.16,29.34,7.35,182.61,3.36,997.51,829.75,156.0,46.22
224.47,37.66,122.86,151.91,10.32,1036.05,786.69,43.4,50.44
427.08,36.78,0.0,160.31,19.74,884.23,865.59,46.6,49.24
201.12,203.14,37.23,177.54,3.39,1022.35,731.48,36.4,34.02
257.3,22.62,50.1,183.6,2.37,1061.69,766.53,67.2,30.44
255.11,55.02,74.9,188.47,7.0,878.46,830.95,28.0,36.98
185.65,182.45,83.02,186.98,2.52,994.13,711.76,18.2,36.47
172.73,24.55,172.73,159.2,4.82,1006.27,837.53,49.6,40.4
254.65,165.2,0.0,183.06,8.82,930.26,808.79,46.6,37.24
427.08,36.78,0.0,160.31,19.74,884.23,865.59,72.1,48.66
220.75,35.07,121.45,172.96,4.55,997.74,802.95,20.5,30.8
271.13,29.43,74.27,174.56,8.24,988.37,837.09,69.2,49.1
303.11,183.55,32.1,202.75,1.8,939.18,638.2,28.0,46.42
238.81,0.0,96.91,180.69,6.69,969.14,871.89,74.2,41.06
316.46,47.64,0.0,197.81,0.0,993.98,762.79,21.7,23.84
329.62,116.48,0.0,177.3,6.23,937.82,779.2,28.0,52.42
339.65,14.25,0.0,210.5,0.0,961.4,750.1,129.1,28.34
198.0,243.99,0.0,195.45,0.0,942.88,726.27,7.0,19.54
156.2,56.1,100.1,187.9,9.6,910.9,844.3,28.0,16.65
234.7,58.8,29.4,193.4,1.8,931.7,834.1,18.2,22.97
168.94,143.39,83.02,177.29,3.18,1005.11,771.31,10.5,22.59
270.53,64.19,50.05,230.43,4.2,911.13,728.58,127.6,32.68
282.1,12.63,49.14,170.94,1.71,1002.21,811.53,3.0,11.79
225.12,128.98,28.2,190.8,2.7,956.08,786.65,28.0,32.2
302.6,38.94,134.98,189.07,8.78,862.89,768.64,20.5,34.83
255.38,0.0,94.55,182.14,7.57,951.46,850.66,18.9,28.57
183.27,51.9,85.12,183.81,3.99,1013.26,813.08,41.3,26.97
282.77,6.0,28.2,177.09,4.29,1064.56,806.01,21.7,24.14
267.5,31.89,0.0,171.42,5.58,1068.3,832.61,13.3,24.03
379.93,0.0,29.64,200.03,3.84,883.22,770.49,23.8,25.3
276.01,42.75,69.93,170.67,8.68,983.8,808.06,93.2,42.83
253.79,0.0,94.73,181.12,7.72,953.29,852.4,43.4,38.11
276.25,102.19,23.7,178.59,3.48,1043.44,745.11,36.4,34.16
253.36,49.92,67.69,184.71,5.82,941.45,846.21,18.2,35.49
307.3,34.5,26.7,210.82,2.7,960.45,782.38,28.0,28.38
173.1,107.1,0.0,193.5,0.0,911.3,893.7,117.0,28.76
410.7,0.0,52.5,179.7,5.4,1070.4,682.3,134.4,47.97
280.6,90.86,83.02,178.43,4.08,966.11,764.26,18.2,39.27
199.54,213.71,37.56,192.43,2.97,998.08,680.67,36.4,38.69
380.4,0.0,0.0,187.8,0.0,1008.6,758.0,13.3,30.12
192.86,73.17,75.65,179.99,6.49,1052.5,762.55,18.2,17.09
268.69,183.54,45.12,177.33,9.53,1039.82,646.93,10.5,25.57
357.5,114.31,0.0,165.05,11.55,886.09,862.83,66.2,57.98
211.65,254.5,52.05,179.43,1.95,970.92,710.06,34.9,32.16
261.2,38.84,109.1,167.74,9.22,1031.68,760.09,11.9,26.84
268.81,140.05,39.63,177.48,8.03,1003.07,706.07,23.8,38.66
209.87,184.8,0.0,187.57,9.15,1016.31,714.64,21.7,23.33
382.0,0.0,43.08,208.74,0.0,954.08,686.07,219.0,40.88
396.8,74.41,0.0,165.05,11.55,889.87,868.47,41.3,49.89
384.55,98.19,52.05,176.21,8.18,898.33,785.1,93.7,68.75
422.4,57.6,0.0,192.0,0.0,934.94,713.88,4.2,24.14
330.9,74.0,65.8,166.9,9.73,1000.1,789.5,13.3,46.9
197.54,0.0,140.04,161.23,8.97,1076.08,794.37,100.0,44.29
346.98,107.82,0.0,190.11,0.0,940.9,749.21,65.1,41.82
419.1,0.0,0.0,174.0,0.0,995.4,799.4,7.0,33.39
288.07,27.51,21.45,208.47,1.8,934.87,803.62,28.0,28.13
200.0,121.1,41.4,187.1,5.4,930.5,809.5,28.0,28.82
264.01,136.9,27.6,179.85,7.7,987.23,716.09,28.0,35.79
237.5,237.5,0.0,228.0,0.0,932.0,594.0,180.0,36.25
187.81,217.83,0.0,185.7,0.0,1036.4,731.3,21.7,19.92
215.44,78.57,121.45,168.91,6.95,1004.91,762.06,78.4,51.56
257.34,44.16,63.0,195.01,7.7,968.2,756.69,21.7,26.5
424.6,0.0,0.0,217.5,0.0,942.8,659.4,180.0,40.18
206.72,93.1,29.01,191.19,1.35,965.91,825.43,34.9,24.23
123.12,111.18,51.72,181.44,1.23,922.79,916.32,28.0,22.2
261.46,14.25,87.64,185.02,6.93,1034.9,737.43,111.6,21.9
306.7,81.9,63.7,198.08,4.9,963.25,694.92,23.8,38.18
431.64,44.16,0.0,157.91,0.0,943.7,850.49,7.0,39.28
241.51,115.39,61.25,185.58,7.28,924.55,761.15,28.0,34.81
205.64,52.78,116.9,170.51,5.53,1032.53,769.86,11.9,27.48
326.29,0.0,69.93,162.27,9.58,1041.52,813.82,10.5,27.95
200.54,126.93,47.97,194.14,2.91,983.54,748.98,34.9,25.8
191.91,148.4,0.0,200.05,0.0,971.26,778.95,117.0,38.96
309.66,11.4,0.0,198.39,0.0,1043.58,739.51,100.6,34.17
282.67,0.0,37.23,181.95,3.39,1032.01,819.47,23.8,27.3
362.6,189.0,0.0,164.9,11.6,944.7,755.8,18.9,47.9
259.11,15.03,52.05,179.43,1.95,1065.84,776.56,49.6,34.47
239.33,112.3,76.3,195.1,5.1,961.72,729.96,28.0,28.4
275.41,0.0,30.15,185.46,2.25,1007.8,851.54,63.9,28.69
319.7,132.6,123.6,166.8,9.83,827.6,760.5,21.7,65.07
349.66,168.92,0.0,158.89,7.98,949.5,798.76,7.0,44.45
334.21,182.22,0.0,174.63,9.32,925.77,766.06,13.3,42.94
501.2,18.2,86.1,203.7,2.73,954.9,673.2,31.9,41.08
346.32,14.0,101.29,166.45,11.65,965.12,818.81,9.1,39.46
215.35,78.57,121.45,168.76,6.95,1004.94,762.15,78.4,51.56
187.8,240.54,35.58,188.37,1.08,953.05,725.31,49.6,42.52
267.01,7.2,111.34,161.93,10.41,1051.77,775.42,86.8,46.59
402.05,15.03,52.05,189.44,1.95,1089.36,667.15,13.3,34.71
297.57,16.14,36.57,181.08,2.88,956.13,824.0,18.9,27.12
283.25,7.2,145.64,156.82,11.67,1026.71,756.45,18.2,36.92
349.46,196.05,0.0,162.14,12.41,916.92,793.18,4.2,34.73
165.23,167.09,30.15,191.06,6.66,1000.66,749.27,20.5,22.46
382.54,75.06,0.0,220.65,0.0,945.08,623.58,263.9,39.54
258.11,29.43,75.53,166.93,10.27,1001.53,848.57,6.3,21.55
143.25,200.93,0.0,193.81,0.66,980.26,772.5,71.4,35.84
239.48,48.72,66.92,181.1,6.23,950.03,856.14,11.9,26.98
146.46,157.14,0.0,195.45,0.0,914.18,867.63,46.6,26.41
316.3,0.0,0.0,186.4,0.0,1069.6,777.6,31.9,21.1
272.94,116.76,41.4,202.15,3.3,924.62,723.47,71.4,45.6
372.27,70.7,65.8,162.37,10.97,940.01,818.24,21.7,43.21
222.63,129.32,0.0,195.85,2.4,972.04,766.7,28.0,29.15
255.63,148.99,39.78,206.93,6.89,871.08,747.34,28.0,32.35
288.5,31.89,82.81,182.9,8.17,976.21,797.15,41.3,36.84
469.8,7.2,23.7,183.0,3.48,945.44,712.14,10.5,30.41
256.49,38.55,106.55,172.58,8.66,970.31,825.42,43.4,44.03
315.88,99.75,29.22,207.78,3.54,944.57,678.48,130.2,40.41
281.47,116.24,114.27,164.28,18.28,944.09,689.88,28.0,39.24
227.44,0.0,96.34,186.35,6.34,964.04,867.68,56.0,32.68
335.68,183.18,0.0,180.9,9.08,904.59,769.75,28.0,51.92
495.0,31.89,0.0,178.35,4.95,1043.13,695.23,191.1,61.74
241.45,38.22,115.34,150.01,11.0,1039.52,812.65,56.0,58.01
381.32,164.19,0.0,161.48,13.07,916.92,795.19,41.3,68.87
222.44,98.91,37.53,185.44,3.6,1007.42,765.27,6.3,17.43
436.65,71.25,0.0,170.6,0.0,906.8,805.4,73.6,63.37
346.81,133.39,0.0,171.0,10.55,862.67,842.93,21.7,43.41
351.2,13.3,98.7,165.4,7.63,938.76,813.48,3.0,21.23
219.98,9.52,120.68,167.36,2.87,1011.91,845.78,28.0,33.1
176.9,52.78,116.9,168.8,5.53,1042.61,792.57,78.4,43.44
267.6,29.47,114.66,145.26,3.99,1078.59,729.97,151.0,44.01
288.08,68.47,98.7,168.85,7.63,946.86,800.73,10.5,23.83
229.43,0.0,86.87,170.35,7.91,1045.49,815.33,36.8,26.32
363.61,0.0,30.15,203.66,2.25,886.28,774.33,20.5,20.35
459.7,6.6,39.6,166.8,9.2,977.4,688.4,21.7,52.66
314.23,0.0,36.42,182.25,2.97,1033.58,807.95,34.9,29.79
372.23,132.3,0.0,159.73,15.4,968.79,775.36,13.3,50.88
315.9,104.6,35.58,142.59,17.46,898.66,918.86,80.5,58.33
244.75,193.16,0.0,152.65,8.5,1003.22,811.14,28.0,55.47
180.22,0.0,159.35,164.12,14.76,1048.49,741.3,23.8,18.03
247.39,0.0,163.69,168.06,10.44,977.75,781.08,47.6,44.85
384.55,15.03,52.05,209.04,1.95,954.26,653.85,197.4,40.95
324.59,0.0,0.0,178.34,8.46,933.23,887.61,26.6,26.63
201.47,51.9,65.87,188.29,4.9,937.87,860.47,47.6,34.42
376.67,32.94,91.87,160.08,11.0,981.19,732.58,49.6,48.08
275.7,245.47,28.2,177.09,4.17,950.46,725.51,21.7,41.56
244.52,0.0,29.01,195.39,1.35,967.73,865.19,79.8,27.69
204.4,207.95,0.0,191.46,8.82,872.36,803.09,73.6,35.01
190.63,62.82,70.28,169.11,6.09,1019.56,874.59,117.8,31.83
302.64,148.65,0.0,188.5,4.95,939.95,752.0,90.3,52.96
155.37,92.34,136.5,178.91,4.2,1018.42,710.59,28.0,19.12
351.2,13.3,98.7,165.4,7.63,938.76,813.48,4.2,23.57
240.35,0.0,115.73,161.38,10.73,1043.45,815.93,3.0,17.49
289.35,15.03,52.05,178.94,1.95,1050.16,765.85,28.0,33.75
327.88,169.4,0.0,174.07,10.48,925.31,758.04,21.7,53.48
355.5,65.66,0.0,146.22,16.38,887.47,949.82,110.1,31.73
264.46,56.7,67.69,181.98,6.63,960.38,835.95,26.6,40.3
240.91,160.45,61.25,180.24,7.28,940.51,735.44,21.7,31.3
191.54,61.07,92.75,173.65,7.75,1061.38,782.14,49.6,36.88
327.9,71.0,65.8,178.3,10.01,936.2,792.5,58.9,39.87
199.98,157.07,0.0,210.85,0.0,951.04,738.2,117.0,33.65
218.72,15.03,117.92,180.13,6.85,966.79,830.95,40.1,34.64
326.77,56.7,0.0,194.57,2.85,965.21,786.74,28.0,32.6
272.71,222.48,35.58,176.82,7.1,1035.02,652.3,32.1,35.16
314.87,223.89,0.0,176.48,8.12,950.31,718.06,40.1,56.98
233.35,0.0,107.49,152.25,11.65,1027.9,869.53,100.0,41.83
277.45,35.07,121.45,167.86,6.11,965.34,796.95,78.4,54.55
273.31,187.47,0.0,183.48,6.65,948.75,769.09,5.8,25.57
253.62,91.59,84.98,172.7,6.93,1026.54,733.25,70.9,43.9
193.21,39.9,87.64,174.22,6.93,1044.92,801.09,97.0,36.47
388.68,33.25,32.1,215.52,1.83,916.1,660.36,263.9,43.38
379.03,167.94,0.0,176.76,9.32,916.92,763.51,91.0,69.72
244.38,69.16,91.13,179.57,7.94,966.91,762.98,23.8,31.47
336.14,0.0,28.38,218.97,1.38,936.5,724.66,71.4,43.89
406.5,0.0,0.0,187.8,0.0,1007.46,744.26,13.3,31.42
232.1,31.64,85.4,176.74,5.74,1055.68,788.29,110.1,17.76
219.28,42.39,67.69,193.56,3.15,968.99,834.21,40.1,22.66
361.1,6.0,28.2,189.2,3.48,963.2,796.0,47.6,34.99
201.17,4.08,173.66,155.26,9.42,1038.5,799.77,49.6,43.46
208.64,71.46,82.81,192.56,3.22,1032.76,751.31,47.6,28.4
254.51,201.25,29.4,202.15,1.8,929.88,676.6,28.0,38.46
260.71,31.89,87.64,159.38,11.88,1017.3,827.95,56.0,46.28
206.54,0.0,159.5,158.2,11.16,1060.31,782.52,49.6,42.23
406.28,131.11,0.0,156.92,15.03,879.88,847.71,36.4,65.39
251.2,113.4,88.2,172.9,8.56,907.1,776.3,28.0,35.66
442.05,0.0,52.26,168.86,3.51,1100.58,660.67,28.0,60.51
290.24,125.86,97.87,191.99,8.1,896.32,683.79,28.0,45.41
296.96,76.47,54.05,190.19,5.86,1010.8,759.55,4.2,19.27
242.35,213.71,0.0,200.05,0.0,953.74,693.78,20.5,33.86
247.88,16.12,160.28,163.16,5.42,951.01,824.48,21.7,35.28
244.4,84.67,116.9,160.85,10.48,960.74,805.2,36.4,48.28
462.8,0.0,0.0,204.38,0.0,1088.55,657.82,17.5,19.74
423.7,22.8,0.0,228.0,0.0,932.0,616.8,134.4,44.18
193.68,0.0,140.71,176.22,8.67,1062.67,748.91,28.0,21.47
193.0,113.4,129.6,180.1,10.3,886.4,772.4,28.0,32.55
193.6,90.86,118.51,184.58,3.9,1013.93,750.34,26.6,33.43
227.39,43.5,87.78,166.87,7.86,1063.6,769.5,78.4,40.71
201.8,58.8,112.21,196.55,5.02,974.68,765.92,10.5,15.11
281.08,55.17,0.0,195.45,0.0,1020.36,804.23,252.9,30.49
463.5,31.89,0.0,180.45,4.95,910.97,764.67,18.9,36.37
432.7,31.89,0.0,198.65,4.95,842.51,769.92,28.0,34.78
298.0,51.9,0.0,207.82,0.0,975.39,801.25,11.9,20.96
136.79,131.32,64.4,189.15,4.9,948.56,800.7,21.7,18.78
259.9,165.2,0.0,194.4,0.0,992.28,730.74,100.6,40.11
473.61,0.0,0.0,158.36,19.74,886.87,859.89,41.3,47.45
288.76,28.14,69.93,140.25,15.7,959.83,927.64,97.3,50.51
274.22,10.5,134.19,181.85,5.77,897.92,788.01,43.4,38.49
443.46,16.38,37.14,155.64,5.32,1050.71,711.01,23.8,66.78
336.24,31.89,74.9,192.84,12.72,871.35,787.07,21.7,37.08
371.85,44.58,0.0,190.14,2.55,943.72,762.77,71.4,49.92
269.14,128.12,125.67,169.29,18.31,941.96,679.68,49.6,38.86
221.3,128.8,100.1,200.18,6.3,917.05,718.02,36.4,31.18
278.38,38.94,125.11,181.72,9.13,911.26,769.83,20.5,32.31
263.55,133.0,52.26,161.86,8.83,1034.78,711.07,28.0,50.9
285.8,58.8,29.4,201.8,1.8,935.9,777.4,47.6,29.08
333.34,0.0,28.38,209.59,1.38,986.55,789.34,39.8,28.3
284.0,127.05,54.81,192.89,8.87,888.56,759.79,28.0,37.65
236.0,0.0,0.0,194.0,0.0,968.0,885.0,18.2,14.51
400.3,123.9,0.0,187.8,7.77,910.43,750.53,28.0,54.58
414.9,14.0,65.8,167.5,9.73,937.46,805.16,13.3,45.31
312.2,0.0,0.0,185.3,0.0,1062.6,770.7,28.0,25.11
330.3,42.84,0.0,188.27,3.0,951.89,787.9,134.4,39.1
174.17,0.0,137.33,182.65,9.69,937.51,846.07,36.4,18.0
358.85,150.61,0.0,182.48,10.62,823.33,827.74,28.0,57.72
226.65,12.66,120.1,179.44,7.3,1044.12,769.25,6.3,19.11
198.32,156.87,0.0,180.43,7.02,926.37,857.85,46.9,35.75
268.84,44.22,114.86,145.66,12.62,1034.39,808.39,41.3,54.44
167.7,52.09,164.76,134.46,6.36,1043.28,777.1,74.2,37.33
221.52,201.6,28.86,184.83,2.82,939.22,760.77,23.8,37.92
276.98,0.0,116.9,178.72,5.32,1076.42,728.36,10.1,18.91
295.22,283.47,0.0,176.04,4.95,914.75,731.14,36.4,46.9
333.3,65.66,0.0,146.82,16.38,886.87,960.32,72.1,49.28
172.35,127.71,90.02,183.9,5.46,992.17,762.62,46.6,38.6
307.97,0.0,74.9,188.08,4.27,908.7,818.14,20.5,33.9
398.5,15.4,92.4,183.7,5.95,865.8,759.3,114.4,38.97
419.17,0.0,79.23,184.05,3.39,1044.61,679.47,23.8,52.63
296.86,47.64,0.0,197.81,0.0,993.98,780.29,21.7,22.33
237.8,45.9,0.0,187.8,0.0,1029.1,820.9,46.6,25.26
257.15,5.7,164.24,154.42,11.46,1019.21,783.15,3.0,19.7
285.47,0.0,98.18,171.22,11.26,969.43,824.42,18.2,38.36
386.3,74.41,0.0,163.25,11.55,923.47,851.67,47.6,52.56
319.6,88.9,0.0,207.6,2.7,970.7,666.1,28.0,51.17
152.59,70.8,129.71,174.29,10.92,1032.77,708.96,28.0,19.52
324.62,83.3,35.49,168.55,8.04,1051.22,687.21,20.5,46.47
197.36,122.57,33.9,173.24,3.94,1000.6,786.65,28.0,29.88
377.2,0.0,0.0,218.62,0.0,982.05,734.68,66.2,41.28
230.45,135.35,0.0,195.8,2.1,969.8,750.1,21.7,27.14
260.95,134.34,26.79,178.1,9.64,898.01,811.65,28.0,37.71
200.23,130.14,62.51,193.53,8.83,866.48,817.65,28.0,32.36
265.3,155.9,33.6,190.6,10.0,918.8,728.7,28.0,41.66
308.42,145.86,36.6,166.49,10.58,979.11,763.27,23.8,56.36
235.82,128.73,0.0,202.45,0.0,1008.24,743.97,19.9,20.79
390.5,74.41,0.0,165.05,11.55,887.47,875.97,56.1,34.58
230.55,81.84,82.81,187.66,4.48,1023.6,744.68,41.3,29.36
363.74,118.57,0.0,161.69,13.02,971.7,785.88,7.0,36.69
404.4,102.63,0.0,190.11,0.0,942.08,700.83,28.0,42.67
300.13,0.0,29.64,189.53,3.84,978.14,826.7,20.5,22.23
460.0,115.05,0.0,172.82,11.18,852.1,813.18,36.4,67.1
203.45,55.17,65.87,191.74,4.9,952.39,832.93,3.0,14.95
377.0,107.71,25.8,165.95,13.35,846.37,857.97,28.0,54.66
234.57,36.3,113.32,182.61,6.69,1011.52,754.31,28.0,30.01
137.38,206.05,0.0,191.04,0.0,1044.88,756.06,20.5,14.19
368.25,104.02,0.0,198.46,5.95,945.3,674.85,129.1,49.28
382.3,72.4,92.4,173.5,8.23,884.7,730.5,13.3,43.37
194.77,90.19,85.33,160.28,7.38,1010.01,794.97,18.2,35.1
263.28,0.0,67.34,171.67,6.58,1010.34,859.0,18.2,27.94
210.76,70.8,66.22,196.13,3.22,943.52,830.9,78.4,34.29
