cement,slag,ash,water,superplastic,coarseagg,fineagg,age,strength
425.0,106.3,0.0,151.4,18.6,936.0,803.7,7.0,46.8
236.0,0.0,0.0,194.0,0.0,968.0,885.0,28.0,18.42
424.0,22.0,132.0,178.0,8.5,822.0,750.0,7.0,39.0
212.6,0.0,100.4,159.4,10.4,1003.8,903.8,56.0,44.4
330.5,169.6,0.0,194.9,8.1,811.0,802.3,28.0,56.62
165.0,0.0,143.6,163.8,0.0,1005.6,900.9,100.0,37.96
469.0,117.2,0.0,137.8,32.2,852.1,840.5,7.0,54.9
277.0,117.0,91.0,191.0,7.0,946.0,666.0,28.0,43.57
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,28.0,26.91
183.9,122.6,0.0,203.5,0.0,959.2,800.0,90.0,32.53
147.0,115.0,89.0,202.0,9.0,860.0,829.0,28.0,19.99
173.0,116.0,0.0,192.0,0.0,946.8,856.8,90.0,32.1
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7.0,55.9
153.1,145.0,113.0,178.5,8.0,1001.9,688.7,28.0,25.56
393.0,0.0,0.0,192.0,0.0,940.6,785.6,90.0,48.85
290.4,0.0,96.2,168.1,9.4,961.2,865.0,14.0,34.67
362.6,189.0,0.0,164.9,11.6,944.7,755.8,3.0,35.3
273.0,0.0,90.0,199.0,11.0,931.0,762.0,28.0,32.24
172.75881958007812,58.66937255859375,66.55856323242188,190.32366943359375,2.664991855621338,995.1372680664062,810.4847412109375,11.333503723144531,6.864578549882907
397.5931091308594,75.29156494140625,54.871910095214844,155.9365997314453,12.865394592285156,919.7973022460938,797.50146484375,61.945213317871094,73.33213813854827
281.72296142578125,63.34520721435547,61.97246170043945,172.95364379882812,7.544814586639404,961.770751953125,807.95458984375,32.63902282714844,37.65033220368497
190.66661071777344,62.011627197265625,65.97069549560547,188.2710723876953,3.13834810256958,993.8442993164062,805.13134765625,15.134888648986816,11.298826722496003
222.46505737304688,64.65730285644531,62.68573760986328,182.54542541503906,4.859875679016113,982.8104858398438,805.7618408203125,22.370901107788086,21.593385172252354
339.2191467285156,71.28746795654297,57.84404373168945,165.06895446777344,10.288644790649414,936.7333984375,800.5586547851562,49.92570877075195,56.6247785689256
307.3712158203125,68.73894500732422,58.984825134277344,169.4342041015625,8.869091033935547,949.9205932617188,803.5594482421875,41.6632080078125,46.972553371191424
274.26092529296875,68.6541976928711,60.03553771972656,174.92453002929688,7.324724197387695,961.1448974609375,802.58935546875,35.660526275634766,37.7061413097748
280.14605712890625,68.0802230834961,60.54295349121094,173.99537658691406,7.415114402770996,962.4151000976562,802.3823852539062,35.29236602783203,38.349743234401075
149.47225952148438,52.3129997253418,51.334964752197266,185.89515686035156,0.1319524198770523,974.2423095703125,803.4592895507812,15.092427253723145,3.0
251.7932891845703,64.44115447998047,62.739864349365234,178.2177276611328,6.101090431213379,971.9959716796875,805.375732421875,27.95012664794922,29.457053090386236
311.61846923828125,70.84085845947266,59.02714157104492,169.62911987304688,8.929625511169434,947.4634399414062,799.7845458984375,44.23371505737305,48.458951807940906
284.126708984375,66.94678497314453,61.15155792236328,173.4182586669922,7.574382781982422,960.1846923828125,803.1829223632812,35.66343307495117,39.1638964476512
240.60165405273438,69.18177795410156,64.23785400390625,181.3948974609375,5.226559638977051,977.4146118164062,801.4957885742188,24.27408218383789,26.386419824402804
209.6643829345703,63.60182189941406,64.62863159179688,185.1775665283203,4.025872230529785,988.2667236328125,804.3223266601562,19.205551147460938,16.95795552271803
298.02655029296875,69.45735168457031,60.20275115966797,171.80731201171875,8.22487735748291,953.00927734375,800.3313598632812,40.643165588378906,43.991618679372436
392.55657958984375,75.49575805664062,54.14723205566406,156.2388916015625,12.724919319152832,923.00927734375,798.518310546875,60.51414108276367,72.0929686867689
325.9064025878906,69.30465698242188,57.98382568359375,166.2295379638672,9.731327056884766,944.9475708007812,803.8968505859375,44.851531982421875,52.1643732547299
287.8285827636719,67.34909057617188,60.581214904785156,172.76109313964844,7.856930255889893,957.1124877929688,803.5111694335938,37.16651916503906,40.796837583413776
231.07830810546875,66.248779296875,61.611148834228516,181.41302490234375,5.436853885650635,975.4314575195312,804.9420776367188,26.432703018188477,25.373688072146194
201.70303344726562,60.4465446472168,65.35202026367188,185.9608917236328,3.9575672149658203,985.185791015625,808.9115600585938,17.738319396972656,15.28958005383679
317.4840393066406,72.66138458251953,58.5367546081543,169.2255401611328,9.207243919372559,943.2230224609375,797.478271484375,47.261234283447266,50.837299091583496
307.0672912597656,70.14053344726562,60.411949157714844,171.07228088378906,8.658263206481934,945.3460083007812,798.7501831054688,44.41774368286133,47.20049254503928
345.4063720703125,70.69699096679688,58.852149963378906,164.30152893066406,10.248769760131836,939.7044677734375,799.385986328125,49.04853820800781,56.76546871049957
299.96026611328125,67.57162475585938,59.941410064697266,170.54769897460938,8.383431434631348,955.308837890625,803.897216796875,38.646949768066406,43.90256126162937
251.5413818359375,65.00660705566406,62.05588150024414,178.1455841064453,6.237358570098877,970.01904296875,805.7321166992188,28.902803421020508,30.16201407114772
191.07815551757812,60.475120544433594,64.82349395751953,187.07925415039062,3.5237009525299072,991.5863647460938,809.95458984375,14.734219551086426,12.22033259254436
273.7809753417969,66.15991973876953,62.64981460571289,175.56312561035156,6.931911468505859,963.8422241210938,802.0679931640625,33.40203094482422,35.599282064944944
294.5394287109375,68.63526153564453,61.21763610839844,172.7432861328125,8.018786430358887,952.1984252929688,800.0825805664062,40.299564361572266,42.871768303540065
283.5997314453125,68.53929138183594,60.524349212646484,173.7529296875,7.601935863494873,958.936767578125,801.6375122070312,37.04627990722656,39.74492098926551
428.9585876464844,75.06748962402344,53.723541259765625,150.39859008789062,14.290843963623047,911.8919067382812,799.1071166992188,66.44611358642578,81.64702149156567
265.9344177246094,64.70442962646484,62.084075927734375,175.94619750976562,6.8548102378845215,964.8511352539062,805.8731689453125,31.459362030029297,33.97601552315274
213.22210693359375,62.0488395690918,64.91181945800781,184.4193878173828,4.315426826477051,984.1485595703125,806.53759765625,19.875221252441406,18.15973859530347
403.1025695800781,76.07415008544922,53.4129638671875,154.56996154785156,13.328276634216309,916.9254760742188,798.7049560546875,63.61568069458008,75.75933744743156
258.6640319824219,65.36572265625,61.35467529296875,176.79824829101562,6.630409240722656,967.6080932617188,806.2122192382812,30.349531173706055,32.41799739400467
220.31390380859375,61.34334945678711,66.1187973022461,184.01773071289062,4.544896602630615,978.435302734375,805.5423583984375,22.05354118347168,19.99740488289564
244.61026000976562,63.8350830078125,63.853309631347656,179.6684112548828,5.607956886291504,975.7664794921875,804.5187377929688,25.919872283935547,26.71080270302782
260.53765869140625,64.59149169921875,62.448822021484375,177.0107879638672,6.629979610443115,964.92578125,805.6110229492188,31.0587100982666,32.69006560540398
230.88430786132812,63.0456428527832,62.5531120300293,180.68711853027344,5.358382701873779,979.2544555664062,808.6224975585938,23.058429718017578,23.86361786263423
322.3609924316406,66.12495422363281,60.33552169799805,167.1485137939453,9.444926261901855,944.1115112304688,805.3076782226562,43.125240325927734,50.166779761485266
327.6129150390625,68.54503631591797,58.921852111816406,166.20095825195312,9.641228675842285,945.8494873046875,803.4060668945312,44.27956008911133,51.810488001023124
221.20887756347656,61.78140640258789,64.650146484375,183.00486755371094,4.718786239624023,981.1054077148438,807.2994384765625,21.244592666625977,20.434985589355414
176.34503173828125,60.6397705078125,66.40005493164062,190.322021484375,2.6644670963287354,995.4166259765625,807.2105712890625,12.780671119689941,7.7925975684051325
348.3546142578125,72.4034652709961,56.683509826660156,163.421142578125,10.79896354675293,933.526123046875,800.5172729492188,52.224693298339844,59.7280329974254
303.1580505371094,75.92899322509766,61.87614059448242,172.43817138671875,7.8968048095703125,956.91845703125,797.1663818359375,36.76129913330078,44.87751223738059
213.9145965576172,62.31545639038086,65.31471252441406,184.75209045410156,4.315601348876953,981.9771118164062,805.4114990234375,20.92479133605957,18.532855798758913
229.1436004638672,62.75965881347656,66.01203155517578,183.08143615722656,4.790616989135742,976.8549194335938,803.0119018554688,24.129798889160156,22.249208758791124
426.6387023925781,74.74102020263672,54.18935775756836,151.33645629882812,14.400472640991211,904.099853515625,799.251953125,68.87507629394531,82.37984974209508
98.04341125488281,83.05631256103516,62.49610137939453,192.01104736328125,0.8966148495674133,996.9658813476562,824.7260131835938,30.189836502075195,3.0
304.58380126953125,69.10842895507812,59.070125579833984,170.0498504638672,8.728255271911621,950.4298706054688,802.8499145507812,41.56533432006836,46.31033284689292
310.5617980957031,69.93342590332031,58.771907806396484,169.30661010742188,8.98912239074707,947.8737182617188,801.8424072265625,43.36621856689453,48.210331703445
414.5221252441406,76.50070190429688,53.57717514038086,153.1972198486328,13.780502319335938,911.818603515625,797.448974609375,66.47041320800781,78.96634358540169
252.38072204589844,66.06304931640625,62.3275260925293,178.5962677001953,6.176851272583008,969.0143432617188,803.4205322265625,30.06736183166504,30.483798373791707
269.3491516113281,66.20665740966797,62.285709381103516,176.11643981933594,6.87345027923584,963.2951049804688,802.8413696289062,33.27753829956055,34.993479176978255
345.1034240722656,70.69853210449219,57.966556549072266,163.80926513671875,10.389982223510742,939.8621826171875,800.9946899414062,48.8364372253418,57.10713977093925
298.1044006347656,68.25755310058594,60.965213775634766,171.72694396972656,8.109091758728027,955.0584106445312,800.934814453125,39.23656463623047,43.141120192841754
297.02642822265625,67.19913482666016,60.928955078125,171.48455810546875,8.13808822631836,955.512939453125,802.8552856445312,38.28412628173828,42.75919021835815
281.6970520019531,68.44336700439453,62.02219772338867,175.03614807128906,7.348208427429199,956.9508666992188,799.2445678710938,37.78520202636719,38.99463076157953
233.57028198242188,64.669677734375,64.30846405029297,182.0669403076172,5.140614986419678,975.5393676757812,802.68212890625,25.90951156616211,24.391956172052325
232.16429138183594,65.4232177734375,62.3358039855957,181.39926147460938,5.409669399261475,975.036376953125,805.0319213867188,26.196529388427734,25.23560356744142
296.99359130859375,68.28394317626953,60.31553268432617,171.62351989746094,8.247002601623535,953.1295776367188,802.1932373046875,39.75611877441406,43.59780898823226
355.1080627441406,70.45954895019531,57.28786849975586,161.85691833496094,10.948873519897461,936.1039428710938,802.4171752929688,50.543724060058594,60.127241406335
283.408203125,66.10675048828125,61.121646881103516,173.16424560546875,7.578052520751953,961.3119506835938,804.6705932617188,34.648101806640625,38.74554434166973
211.10267639160156,63.42885971069336,65.06163787841797,185.26669311523438,4.083016872406006,985.7614135742188,803.8883056640625,20.128313064575195,17.48776203925546
285.91571044921875,69.05110168457031,59.902957916259766,173.3290252685547,7.841814041137695,955.9225463867188,801.9190063476562,38.5045166015625,41.12387480217893
227.3539581298828,65.9278335571289,63.19115447998047,182.7620086669922,5.001663684844971,977.5117797851562,802.6847534179688,25.48769187927246,23.436777367026828
200.15147399902344,63.87835693359375,64.45183563232422,186.85548400878906,3.8211493492126465,985.8461303710938,804.6337280273438,19.58816146850586,15.612049539430833
288.745361328125,68.91554260253906,61.07169723510742,173.5942840576172,7.777756214141846,954.4614868164062,799.9879150390625,39.29245376586914,41.382583455170426
299.0940856933594,67.71669006347656,61.360137939453125,171.6869354248047,8.152650833129883,953.546142578125,801.18115234375,39.52711868286133,43.37973825067651
355.08465576171875,69.92237854003906,59.637657165527344,163.34959411621094,10.731680870056152,930.9124755859375,799.307861328125,52.36333084106445,59.897039752191915
287.37615966796875,67.69509887695312,61.69370651245117,173.7207794189453,7.680771827697754,955.3048095703125,800.988037109375,38.17788314819336,40.533359152488195
247.9173583984375,65.4001693725586,62.419673919677734,179.14454650878906,6.062946796417236,969.151123046875,804.5670166015625,29.291400909423828,29.45552688054446
236.7196502685547,63.00442886352539,64.04254150390625,180.9910430908203,5.513103008270264,971.6904296875,806.092041015625,26.296592712402344,25.718803297538717
347.0823669433594,69.70986938476562,57.27999496459961,162.85281372070312,10.719712257385254,937.1799926757812,803.9926147460938,49.129722595214844,58.248887886751916
260.1400451660156,65.59407806396484,62.44066619873047,177.17703247070312,6.398918628692627,969.904541015625,803.690673828125,29.965564727783203,31.776781439978816
257.547607421875,67.28829193115234,61.715415954589844,177.97802734375,6.465855121612549,965.6724243164062,802.3549194335938,32.31214904785156,32.558047434562724
273.68292236328125,65.78550720214844,61.607215881347656,174.76864624023438,7.106802940368652,964.8068237304688,804.570068359375,32.6417350769043,35.87301661303323
243.08070373535156,67.76103210449219,61.48603820800781,180.0991973876953,5.852107048034668,971.425048828125,802.2612915039062,29.629751205444336,28.733811090824652
362.6438903808594,73.49186706542969,56.25213623046875,161.38607788085938,11.360203742980957,929.7151489257812,799.030517578125,55.1691780090332,63.62086670171616
209.2266387939453,64.23575592041016,63.869937896728516,185.44485473632812,4.368627071380615,979.7133178710938,804.9854125976562,22.48479461669922,18.89739782958766
451.3555908203125,78.59114074707031,52.16350173950195,147.63009643554688,15.39804744720459,899.711669921875,795.4996337890625,74.32838439941406,89.50839494173368
192.86752319335938,61.11666488647461,65.40441131591797,187.3816680908203,3.4459071159362793,991.214111328125,807.7367553710938,15.507104873657227,12.425433235176783
264.1739807128906,67.20912170410156,61.869937896728516,177.07803344726562,6.7248759269714355,963.1776123046875,802.0640258789062,33.59245681762695,34.27212611360087
233.02560424804688,64.8860855102539,63.43009567260742,181.80154418945312,5.324826240539551,973.569580078125,804.006591796875,26.573650360107422,25.09915031362086
275.1474914550781,69.54998016357422,59.540428161621094,174.80352783203125,7.383899211883545,961.0140380859375,801.9083251953125,36.29398727416992,38.23319725032548
244.97817993164062,60.842098236083984,62.6488151550293,177.91461181640625,6.086722373962402,973.8759765625,811.9537963867188,24.39265251159668,27.447706361279185
265.46478271484375,67.38884735107422,61.461036682128906,176.5799102783203,6.761180877685547,965.2229614257812,802.356689453125,33.01861572265625,34.365141304069276
333.50238037109375,71.59354400634766,59.549110412597656,167.06954956054688,9.74483871459961,938.2977905273438,797.0863647460938,49.474212646484375,54.38132784998633
298.29010009765625,66.86170196533203,59.83197021484375,170.65501403808594,8.49084186553955,952.3143920898438,805.5188598632812,39.08881378173828,44.11440809774371
269.5667419433594,69.04351806640625,61.32926940917969,176.81832885742188,7.052357196807861,957.1129150390625,799.9217529296875,37.22980499267578,36.92227707395846
231.712646484375,62.4371337890625,63.473392486572266,181.0732421875,5.374980449676514,975.6177978515625,808.1310424804688,24.11856460571289,24.20442066884432
197.4272918701172,59.287384033203125,65.42577362060547,186.0204620361328,3.7180960178375244,990.7264404296875,810.7112426757812,14.74257755279541,13.252021821113248
179.3004608154297,59.726810455322266,66.26730346679688,189.3240509033203,2.7721667289733887,997.5706787109375,808.8261108398438,11.5814208984375,7.963479467807594
378.5406188964844,73.03489685058594,56.674537658691406,159.23179626464844,12.032416343688965,922.36669921875,798.7604370117188,58.54530715942383,67.93788152672643
246.698486328125,63.66794967651367,64.29446411132812,179.8242645263672,5.786280155181885,969.9337158203125,804.17822265625,28.056373596191406,27.98954438361182
347.9371032714844,73.45664978027344,57.00262451171875,164.0574188232422,10.661665916442871,933.492919921875,798.1326904296875,52.971492767333984,59.59253313259532
290.4474182128906,65.81596374511719,61.75210189819336,172.30271911621094,7.714804172515869,960.9287109375,803.7769165039062,35.14583206176758,39.89619848697731
353.14678955078125,76.33429718017578,55.54281997680664,163.65098571777344,11.081379890441895,927.2573852539062,795.8659057617188,57.22002029418945,62.78287718391974
245.32211303710938,65.20672607421875,61.5712890625,178.8208465576172,6.0399885177612305,972.5404052734375,806.3954467773438,27.670312881469727,28.69682257493917
212.55006408691406,57.39030075073242,66.74981689453125,183.97647094726562,4.244893550872803,986.3169555664062,812.0810546875,17.19654655456543,16.457621348427956
301.6568908691406,67.77033233642578,60.342437744140625,170.6729736328125,8.408750534057617,953.4771728515625,802.8394775390625,39.59721755981445,44.40839797748268
265.97833251953125,67.56446838378906,60.8343505859375,176.35638427734375,6.984929084777832,961.6868896484375,803.3220825195312,34.31265640258789,35.451098568967836
284.948486328125,65.7441635131836,60.563087463378906,172.39544677734375,7.716919422149658,962.2969970703125,806.2108764648438,34.071266174316406,39.109494671173955
171.44068908691406,58.85970687866211,66.1490249633789,190.94113159179688,2.8003838062286377,1001.0081787109375,818.7008666992188,18.298316955566406,7.237962006438063
223.29833984375,64.95150756835938,62.10179901123047,182.3329620361328,5.075528621673584,979.3577880859375,806.4284057617188,23.743623733520508,22.718098791072915
390.2298889160156,73.88448333740234,55.23625183105469,156.69259643554688,12.558772087097168,923.3209228515625,799.408935546875,59.32979202270508,70.88692501040123
200.67755126953125,62.09324645996094,65.86805725097656,186.96273803710938,3.688527822494507,986.4225463867188,805.1102905273438,18.432682037353516,14.7536742398132
283.1624450683594,69.9962387084961,59.32001876831055,173.84046936035156,7.843832969665527,954.4163208007812,801.5105590820312,39.400238037109375,41.22446436831387
250.71092224121094,63.976295471191406,62.52827835083008,178.01922607421875,6.0837016105651855,973.6728515625,806.533935546875,26.943721771240234,28.986353409486806
263.1786193847656,68.26911926269531,61.257850646972656,177.2801971435547,6.751776218414307,962.5337524414062,801.4046630859375,34.375057220458984,34.58945512105449
354.7964172363281,73.38107299804688,56.19049835205078,162.61602783203125,11.146519660949707,929.4107666015625,799.6488037109375,54.67517852783203,62.12188634934981
264.2337341308594,63.20219421386719,62.68266296386719,175.85211181640625,6.671051979064941,968.9029541015625,807.2796630859375,29.00399398803711,32.44601675548463
197.53619384765625,58.92642593383789,65.0031967163086,185.65814208984375,3.843355178833008,989.954345703125,812.132080078125,14.710087776184082,13.590750283208891
302.96783447265625,67.08037567138672,59.672767639160156,169.95278930664062,8.701247215270996,950.5983276367188,805.3221435546875,40.12087631225586,45.47214189951402
262.39508056640625,67.42560577392578,60.47029495239258,176.5693359375,6.881319522857666,963.8352661132812,804.2680053710938,33.17367935180664,34.49461210405862
221.6573028564453,61.80192947387695,63.96527862548828,182.43431091308594,4.795618534088135,982.9093017578125,808.4114990234375,20.549297332763672,20.523770240094805
332.51580810546875,73.242431640625,57.49568176269531,166.478759765625,9.906410217285156,940.2347412109375,797.9119873046875,49.527130126953125,54.975757049152236
228.21469116210938,65.05818939208984,64.33637237548828,183.0715789794922,4.926159381866455,976.1616821289062,802.1375732421875,25.606830596923828,23.22268800012445
329.8963928222656,71.04248809814453,58.44301223754883,166.6195831298828,9.753421783447266,941.8880615234375,800.0321655273438,47.434043884277344,53.474640117941675
302.9129638671875,70.29717254638672,58.444393157958984,170.4944610595703,8.786348342895508,947.91064453125,802.0989990234375,43.04535675048828,46.8611138054326
350.5906982421875,74.01473236083984,56.72882843017578,163.5387725830078,10.683914184570312,935.773681640625,797.4632568359375,52.681678771972656,59.88442481845123
96.69049072265625,141.32354736328125,72.78884887695312,191.26327514648438,1.3977855443954468,1006.1533203125,853.8928833007812,23.49557876586914,3.0
223.9264373779297,65.17622375488281,63.70224380493164,183.37564086914062,4.860658645629883,977.3651123046875,803.1968994140625,24.88453483581543,22.456966102881488
360.0552062988281,70.25861358642578,58.45011901855469,161.6891632080078,10.919784545898438,935.7914428710938,800.4788208007812,51.02309799194336,60.593560625453264
288.0522766113281,68.44751739501953,60.21921157836914,173.0255584716797,7.935558795928955,954.5075073242188,802.368896484375,38.78133773803711,41.60704166659878
284.7834167480469,69.22171020507812,60.4908561706543,173.84486389160156,7.639338493347168,957.6399536132812,800.5265502929688,38.03535842895508,40.30461037606239
224.837646484375,63.08368682861328,63.92413330078125,182.43353271484375,4.873602390289307,981.0511474609375,806.224365234375,22.27080726623535,21.648619269651416
309.6461486816406,68.58238983154297,59.37989044189453,169.49131774902344,9.033143043518066,944.971435546875,803.238037109375,43.50307846069336,48.14708728517097
301.8785705566406,67.93228149414062,60.08486557006836,170.57411193847656,8.472155570983887,952.7650146484375,803.048583984375,39.93079376220703,44.72666725646
271.5112609863281,65.45933532714844,61.831417083740234,175.08920288085938,6.987324237823486,965.9332275390625,804.7635498046875,31.918516159057617,35.086854978485896
328.5924377441406,70.82732391357422,57.48184585571289,166.119873046875,9.860870361328125,943.0339965820312,802.1495361328125,46.65131378173828,53.447455268203115
234.19422912597656,63.00579833984375,63.52071762084961,180.7289276123047,5.302927494049072,978.9296875,806.822998046875,23.513320922851562,24.113398851960376
406.2832946777344,71.5361328125,55.54248809814453,153.81005859375,13.40402603149414,915.2257690429688,802.6499633789062,61.68008804321289,75.25603864434946
331.78179931640625,72.66661071777344,58.79413986206055,167.17250061035156,9.689233779907227,940.3818969726562,796.57470703125,49.23998260498047,54.11411234959407
258.4067687988281,64.8359603881836,61.46442413330078,176.63824462890625,6.588246822357178,969.2206420898438,806.87109375,29.42604637145996,31.962360267229833
289.74969482421875,70.72441101074219,60.04193115234375,173.50218200683594,7.903276443481445,953.3899536132812,798.730224609375,40.79863739013672,42.45442540672313
244.43939208984375,66.21338653564453,61.95521545410156,179.62387084960938,5.921780586242676,971.1597290039062,804.049072265625,28.837324142456055,28.68378147901812
196.16329956054688,61.10790252685547,65.23706817626953,186.94822692871094,3.7087512016296387,986.9645385742188,808.1114501953125,17.180828094482422,13.962208596243315
234.83123779296875,65.13976287841797,63.14521026611328,181.4524688720703,5.432286262512207,972.967041015625,804.0405883789062,27.030874252319336,25.73679037242748
352.35845947265625,71.30828857421875,57.86594009399414,163.25027465820312,10.886712074279785,930.294921875,800.2542114257812,53.062747955322266,60.45763583035433
216.96865844726562,64.15030670166016,64.02883911132812,184.1231231689453,4.514322757720947,981.9762573242188,804.4501953125,22.167781829833984,19.94362344040237
222.4556884765625,73.5540542602539,61.85928726196289,190.482666015625,3.529499053955078,973.4495239257812,796.802978515625,10.714888572692871,19.522464807606845
377.2618713378906,72.81056213378906,55.943851470947266,158.8558349609375,12.095690727233887,923.6757202148438,800.46728515625,57.73647689819336,67.77203759449537
247.0753936767578,65.70928955078125,62.4189338684082,179.40582275390625,6.025190830230713,968.8807373046875,804.0770874023438,29.540071487426758,29.36609821664506
233.44503784179688,67.01358032226562,61.936920166015625,181.62147521972656,5.48233699798584,972.835205078125,803.047119140625,28.066255569458008,26.246179855270164
191.67575073242188,59.99379348754883,65.04220581054688,186.9252166748047,3.52475643157959,991.9306030273438,810.3533325195312,14.361138343811035,12.12468698142667
291.22161865234375,64.74546813964844,61.18280792236328,171.66697692871094,8.041786193847656,956.6454467773438,806.8173828125,35.88436508178711,41.030468771909
342.2760314941406,67.95087432861328,58.61260986328125,163.64125061035156,10.340157508850098,940.8536376953125,804.6468505859375,46.54357147216797,55.78410467779949
205.1620330810547,60.88327407836914,65.21763610839844,185.36508178710938,3.9968104362487793,987.1848754882812,808.1803588867188,17.539865493774414,15.716551213893254
219.0654296875,60.48493194580078,65.91747283935547,183.6194610595703,4.488631248474121,981.9844360351562,807.2896118164062,20.115331649780273,19.1019807560507
228.4974365234375,62.572689056396484,63.372989654541016,181.3795928955078,5.155035972595215,979.8099365234375,808.0218505859375,22.514562606811523,22.836899047401303
244.37132263183594,62.90961456298828,63.43632125854492,178.98548889160156,5.6469221115112305,978.607421875,806.7648315429688,24.21721649169922,26.249343234025396
259.7294006347656,64.59740447998047,64.38639068603516,178.3963165283203,6.314133167266846,963.322509765625,802.1856689453125,31.87291145324707,31.883046455503344
306.2436828613281,67.86912536621094,58.436187744140625,168.74525451660156,8.842935562133789,954.6098022460938,805.9022216796875,39.2718620300293,46.05652903222874
303.0893859863281,65.93790435791016,60.24678421020508,169.7917938232422,8.628676414489746,952.2440185546875,806.1846923828125,38.86799240112305,44.8032594431446
283.17864990234375,65.69450378417969,62.7115478515625,174.1389923095703,7.394923686981201,958.859375,802.6146240234375,35.46046829223633,38.344216553744005
85.42290496826172,68.19835662841797,37.900115966796875,194.10784912109375,1.377435564994812,979.7098999023438,814.1094970703125,26.509929656982422,3.0929657072994097
199.3866729736328,61.1009635925293,66.35939025878906,186.9941864013672,3.5501139163970947,988.9383544921875,805.8784790039062,16.871105194091797,13.692586918674383
242.9368896484375,62.329124450683594,64.26533508300781,179.58250427246094,5.536318302154541,977.2901611328125,806.377685546875,24.320415496826172,25.74935805331723
182.7391357421875,60.83086395263672,66.22931671142578,189.4300994873047,2.999216318130493,991.5147094726562,807.1114501953125,14.671008110046387,9.906731503229153
346.7524108886719,73.00926971435547,57.51996612548828,164.31251525878906,10.505997657775879,935.3631591796875,797.9340209960938,52.01621627807617,58.71124488589592
271.98919677734375,65.57411193847656,61.906986236572266,175.2588348388672,7.081146240234375,962.7039794921875,804.5482177734375,33.1710090637207,35.760160181845265
297.9624938964844,66.95792388916016,59.902099609375,170.72256469726562,8.423253059387207,953.568115234375,805.1830444335938,38.704227447509766,43.78900844859273
304.7029113769531,68.5351791381836,58.47120666503906,169.4530487060547,8.867087364196777,950.681884765625,804.9127197265625,41.003929138183594,46.52607113748868
226.62789916992188,62.65644836425781,63.64570999145508,181.97035217285156,5.098970413208008,978.0391235351562,807.5299682617188,23.111236572265625,22.667158989412467
332.1242980957031,68.48667907714844,58.917701721191406,165.5583953857422,9.86046314239502,943.395751953125,803.4459838867188,45.395912170410156,53.17159261983608
131.0703582763672,59.244873046875,60.78437805175781,191.08917236328125,0.7634299993515015,993.1834106445312,812.00927734375,11.6536226272583,3.0
290.09576416015625,66.94490051269531,60.73373794555664,172.3749237060547,7.949930191040039,956.3555908203125,803.8796997070312,37.331016540527344,41.28163588568845
257.8946838378906,63.86790084838867,62.118064880371094,176.858642578125,6.5737104415893555,967.5363159179688,807.453369140625,29.428911209106445,31.76564616313471
262.323486328125,66.21437072753906,62.49541091918945,177.24659729003906,6.524258613586426,966.3919067382812,802.5845947265625,31.76832389831543,32.90253161276808
104.54579162597656,68.6275405883789,24.929893493652344,198.9672088623047,2.921098232269287,940.501708984375,748.6292114257812,26.982086181640625,3.0
270.4635925292969,64.3143310546875,61.57484436035156,174.7723846435547,7.119800090789795,964.5086059570312,807.312744140625,31.533714294433594,35.161621249470585
289.9176940917969,66.66204833984375,60.895320892333984,172.50152587890625,7.99656867980957,954.3588256835938,804.169189453125,37.852352142333984,41.51399788283457
258.39813232421875,64.92674255371094,62.337520599365234,177.3553466796875,6.52518367767334,966.1034545898438,805.2639770507812,30.714893341064453,32.12578439480499
281.76898193359375,69.21905517578125,60.922420501708984,174.62246704101562,7.484683990478516,957.2000122070312,799.8829956054688,38.05649185180664,39.57084665903194
143.5833740234375,96.39054107666016,61.89087677001953,190.79757690429688,0.5465249419212341,958.5892944335938,805.615966796875,-0.5607130527496338,3.0
252.39691162109375,66.66316223144531,62.14540481567383,178.5957794189453,6.107746124267578,971.0180053710938,802.6253662109375,29.744306564331055,30.257097661742073
290.4790344238281,67.34814453125,61.231422424316406,172.69052124023438,7.807773590087891,957.6466674804688,802.208251953125,37.25416946411133,40.91204263046074
223.64401245117188,63.690914154052734,64.4046401977539,183.06292724609375,4.667871952056885,982.4925537109375,804.2853393554688,22.1729793548584,20.96161260496986
189.02774047851562,61.348106384277344,66.51583099365234,188.93174743652344,3.219370126724243,987.9213256835938,805.608642578125,16.738197326660156,11.749296250303932
213.3892364501953,63.020687103271484,63.82246780395508,183.97979736328125,4.386904239654541,986.1144409179688,806.7404174804688,19.685543060302734,18.447328985414295
195.46104431152344,62.1657600402832,64.27629852294922,186.66387939453125,3.6659975051879883,990.8443603515625,807.88330078125,16.34166717529297,13.662785098081024
218.8904571533203,63.848663330078125,63.996097564697266,183.72665405273438,4.62766695022583,981.0511474609375,804.9976806640625,22.408794403076172,20.490326470364586
250.4759063720703,66.91362762451172,63.696136474609375,180.06512451171875,5.838849067687988,968.4657592773438,799.5615844726562,30.923446655273438,29.615355820581247
212.4302215576172,68.39012908935547,65.37615966796875,185.53445434570312,4.14829683303833,983.6538696289062,805.7525634765625,17.16934585571289,19.224880193789907
200.88436889648438,62.01490783691406,66.17378234863281,187.17453002929688,3.701244831085205,984.6495361328125,804.7593383789062,19.062253952026367,14.970174876382728
